u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,junction,bridge,tunnel
102607817,9630733136,0,1303099417,Southgate Avenue,residential,False,True,33.361,"LINESTRING (-8516046.008833297 4718377.798632093, -8516032.895397281 4718336.887935541)",,,,,,no,
102575051,102620127,0,534640214,Maryland Avenue,residential,False,False,81.155,"LINESTRING (-8514690.961199667 4718928.770246589, -8514757.452331517 4718848.1331450185)",,,,,,no,
102575051,102614133,0,534640214,Maryland Avenue,residential,False,True,54.913,"LINESTRING (-8514690.961199667 4718928.770246589, -8514644.630027598 4718982.19930271)",,,,,,no,
11907935195,3093471587,0,711701687,Melvin Avenue,tertiary,False,False,20.425,"LINESTRING (-8516171.844385691 4720517.95751611, -8516153.988739366 4720537.278602873)",,,,,,no,
11907935195,102593331,0,711701687,Melvin Avenue,tertiary,False,True,44.887,"LINESTRING (-8516171.844385691 4720517.95751611, -8516211.095638143 4720475.505680178)",,,,,,no,
11907935205,3093471527,0,541147435,Monterey Avenue,residential,False,False,3.476,"LINESTRING (-8516246.428444523 4720644.340147643, -8516249.445202721 4720641.031606718)",,,,,,no,
11907935205,102592781,0,541147435,Monterey Avenue,residential,False,True,38.528,"LINESTRING (-8516246.428444523 4720644.340147643, -8516213.032597283 4720681.04926941)",,,,,,no,
12063911170,12063911171,0,"[1303086715, 1303086716, 115391757, 1303086718]",Bloomsbury Square,residential,True,False,81.77600000000001,"LINESTRING (-8515389.29062931 4719180.108364012, -8515396.515264265 4719186.280553874, -8515414.315250842 4719201.489074862, -8515418.957273608 4719204.009509922, -8515426.31549195 4719204.5823361585, -8515431.347132934 4719203.035705392, -8515435.209919265 4719199.55578703, -8515437.53649662 4719195.302555097, -8515437.926114839 4719190.462178839, -8515437.146878403 4719185.034659098, -8515425.34701238 4719161.233802085, -8515421.896108164 4719154.546086372)",,,15 mph,,,no,
12063911171,12063911174,0,115391757,Bloomsbury Square,residential,True,False,35.555,"LINESTRING (-8515421.896108164 4719154.546086372, -8515400.91238415 4719113.847063595)",,,15 mph,,,no,
12063911172,12063911170,0,1303086715,Bloomsbury Square,residential,True,False,38.189,"LINESTRING (-8515351.898412354 4719148.159107177, -8515389.29062931 4719180.108364012)",,,15 mph,,,no,
12063911174,1303929757,0,"[115391757, 1303086719]",Bloomsbury Square,residential,True,False,73.023,"LINESTRING (-8515400.91238415 4719113.847063595, -8515374.240234157 4719062.121447748, -8515347.022618657 4719038.7934531905)",,,15 mph,,,no,
102608139,12112044759,0,633517754,Main Street,secondary,True,False,14.552,"LINESTRING (-8514699.76657139 4718463.200422059, -8514717.87825254 4718468.011811911)",2,,,,,no,
102608141,102587587,0,11519098,Cornhill Street,residential,True,False,90.392,"LINESTRING (-8514676.701172898 4718569.538397991, -8514565.30375846 4718535.7581417635)",1,,,,,no,
2916167085,7308527341,0,534626216,Main Street,secondary,True,False,100.028,"LINESTRING (-8514955.378386147 4718528.211656493, -8515072.853844782 4718557.896440258, -8515077.017193738 4718559.68640829, -8515079.77791711 4718561.13270269)",1,,,,,no,
5566082519,12112044738,0,"[633517754, 1303124843]",Main Street,secondary,True,False,36.833,"LINESTRING (-8514642.437033629 4718449.281771415, -8514673.26140063 4718456.169496351, -8514688.578962564 4718460.236263376)","['2', '1']",,,,,no,
102580423,5184736607,0,534660291,Porter Road,residential,False,False,13.637,"LINESTRING (-8514452.403530898 4718944.422310258, -8514439.0674559 4718932.994726167)",,,,,,no,
102580423,102598428,0,534660291,Porter Road,residential,False,True,44.131,"LINESTRING (-8514452.403530898 4718944.422310258, -8514416.402807573 4718988.400012797)",,,,,,no,
102580425,5184535511,0,534660291,Porter Road,residential,False,False,6.993,"LINESTRING (-8514374.914033355 4718878.076628925, -8514368.023356877 4718872.276951535)",,,,,,no,
102580425,3812701993,0,534660291,Porter Road,residential,False,True,6.047,"LINESTRING (-8514374.914033355 4718878.076628925, -8514380.825098317 4718883.145979285)",,,,,,no,
102580425,3812599942,0,1063805343,,residential,False,False,65.007,"LINESTRING (-8514374.914033355 4718878.076628925, -8514320.167107785 4718941.415050036)",,,,,,no,
102580425,10031857089,0,1063805343,,residential,False,True,8.21,"LINESTRING (-8514374.914033355 4718878.076628925, -8514381.804709837 4718870.057322795)",,,,,,no,
639282744,102646589,0,49826107,Taylor Avenue,primary,False,True,13.606,"LINESTRING (-8516256.558518184 4719824.843256121, -8516268.046689633 4719811.610168719)",2,MD 435,,,,no,
639282744,102593325,0,192889397,Roscoe Rowe Boulevard,primary,True,False,303.279,"LINESTRING (-8516256.558518184 4719824.843256121, -8516274.725859081 4719839.4082651455, -8516312.952972218 4719870.070756671, -8516545.922402551 4720052.644111623, -8516551.889127258 4720057.313037208, -8516563.510882096 4720066.42174485)",2,MD 70,40 mph,,,no,
